ad_clicks,ad_clicks_unique,ad_impressions,ad_impressions_unique,ad_network_id,advertiser_id,country.code,date_hour,events,installs,is_reengagement,payouts,publisher_id,publisher_sub_ad.ref,publisher_sub_adgroup.ref,publisher_sub_campaign.ref,publisher_sub_publisher.ref,publisher_sub_site.ref,site_id
12,0,0,0,0,877,IE,"2016-11-19 02:00:00",0,0,0,0,365,,,,,,533
42,0,0,0,0,877,UK,"2016-11-19 03:00:00",0,0,0,0,365,,,,,,533
90,0,0,0,0,877,IE,"2016-11-19 07:00:00",0,0,0,0,1899,,,,,,533
24,0,0,0,0,877,IE,"2016-11-19 06:00:00",0,0,0,0,365,,,,,,47266
42,0,0,0,0,877,AT,"2016-11-19 13:00:00",0,0,0,0,365,,,,,,533
24,0,0,0,0,877,IE,"2016-11-19 04:00:00",0,0,0,0,365,,,,,,47266
294,0,0,0,0,877,UK,"2016-11-19 16:00:00",0,0,0,0,1899,,,,,,533
30,0,0,0,0,877,AT,"2016-11-19 09:00:00",0,0,0,0,142476,,,,,,533
24,0,0,0,0,877,UK,"2016-11-19 09:00:00",0,0,0,0,142476,,,,,,533
270,0,0,0,0,877,US,"2016-11-19 07:00:00",0,0,0,0,365,,,,,,533
1,0,0,0,1959,877,US,"2016-11-19 02:00:00",0,0,0,0,196927,{file_id},,{offer_id},{affiliate_id},{aff_sub},2962
1,1,0,0,0,877,US,"2016-11-19 12:00:00",0,0,0,0,84650,,,{offer_id},{affiliate_id},,47558
24,0,0,0,0,877,UK,"2016-11-19 21:00:00",0,0,0,0,142476,,,,,,533
24,0,0,0,0,877,IE,"2016-11-19 15:00:00",0,0,0,0,365,,,,,,47266
42,0,0,0,0,877,AT,"2016-11-19 19:00:00",0,0,0,0,365,,,,,,533
0,0,0,0,0,877,US,"2016-11-19 06:00:00",0,5,0,0,0,,,,,,113773
1,0,0,0,0,877,INT,"2016-11-19 19:00:00",0,0,0,0,1899,,,,,,533
6,0,0,0,0,877,CA,"2016-11-19 23:00:00",0,0,0,0,365,,,,,,47266
1,0,0,0,2432,877,SG,"2016-11-19 00:00:00",0,0,0,0,334999,,,,{aff_id},,2962
48,0,0,0,0,877,DE,"2016-11-19 01:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,IT,"2016-11-19 01:00:00",0,0,0,0,142476,,,,,,533
48,0,0,0,0,877,NL,"2016-11-19 21:00:00",0,0,0,0,365,,,,,,533
60,0,0,0,0,877,NL,"2016-11-19 16:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,UK,"2016-11-19 19:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,DK,"2016-11-19 11:00:00",0,0,0,0,142476,,,,,,533
1,1,0,0,1216,877,,"2016-11-19 07:00:00",0,0,0,0,88580,,,2002620,,HasOffer,2385
1,1,0,0,1072,877,VN,"2016-11-19 18:00:00",0,0,0,0,75940,8403,5401,767,37541,,2962
90,0,0,0,0,877,IE,"2016-11-19 06:00:00",0,0,0,0,1899,,,,,,533
78,0,0,0,0,877,DE,"2016-11-19 20:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,SE,"2016-11-19 15:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,CA,"2016-11-19 15:00:00",0,0,0,0,365,,,,,,47266
1,0,0,0,0,877,US,"2016-11-19 13:00:00",0,0,0,0,335345,{file_id},,{offer_id},{affiliate_id},,2385
2,2,0,0,2414,877,US,"2016-11-19 02:00:00",0,0,0,0,334322,,,default,851882d1a2ad79e6_default,,2962
1,1,0,0,0,877,US,"2016-11-19 04:00:00",0,0,0,0,335310,,,,,,2385
294,0,0,0,0,877,UK,"2016-11-19 02:00:00",0,0,0,0,1899,,,,,,533
12,0,0,0,0,877,SE,"2016-11-19 13:00:00",0,0,0,0,142476,,,,,,533
24,0,0,0,0,877,AT,"2016-11-19 01:00:00",0,0,0,0,365,,,,,,47266
2,2,0,0,214,877,KR,"2016-11-19 06:00:00",0,0,0,0,12738,,,14305,,,2962
18,0,0,0,0,877,DK,"2016-11-19 02:00:00",0,0,0,0,365,,,,,,533
0,0,0,0,0,877,CA,"2016-11-19 22:00:00",0,0,0,0,0,,,,,,123959
6,0,0,0,0,877,DK,"2016-11-19 04:00:00",0,0,0,0,365,,,,,,47266
36,0,0,0,0,877,SE,"2016-11-19 12:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,UK,"2016-11-19 03:00:00",0,0,0,0,365,,,,,,47266
18,0,0,0,0,877,DK,"2016-11-19 09:00:00",0,0,0,0,365,,,,,,533
12,0,0,0,0,877,DK,"2016-11-19 21:00:00",0,0,0,0,365,,,,,,47266
174,0,0,0,0,877,DK,"2016-11-19 16:00:00",0,0,0,0,1899,,,,,,533
6,0,0,0,0,877,IE,"2016-11-19 09:00:00",0,0,0,0,142476,,,,,,533
42,0,0,0,0,877,UK,"2016-11-19 04:00:00",0,0,0,0,365,,,,,,533
1,1,0,0,1783,877,US,"2016-11-19 08:00:00",0,0,0,0,181341,,,,[PID],,2962
102,0,0,0,0,877,DE,"2016-11-19 16:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,AT,"2016-11-19 17:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,DK,"2016-11-19 00:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,IT,"2016-11-19 09:00:00",0,0,0,0,365,,,,,,47266
18,0,0,0,0,877,DK,"2016-11-19 21:00:00",0,0,0,0,365,,,,,,533
0,0,0,0,0,877,CN,"2016-11-19 04:00:00",5,3,0,0,0,,,,,,2385
726,0,0,0,0,877,DE,"2016-11-19 17:00:00",0,0,0,0,1899,,,,,,533
168,0,0,0,0,877,CA,"2016-11-19 18:00:00",0,0,0,0,1899,,,,,,533
217,0,0,0,0,877,AT,"2016-11-19 00:00:00",0,0,0,0,1899,,,,,,533
6,0,0,0,0,877,IT,"2016-11-19 07:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,IR,"2016-11-19 22:00:00",1,0,0,0,0,,,,,,123959
6,0,0,0,0,877,IE,"2016-11-19 08:00:00",0,0,0,0,142476,,,,,,533
0,0,2,1,98,877,RU,"2016-11-19 09:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,52a861166faa22fa48000009,2962
30,0,0,0,0,877,AT,"2016-11-19 20:00:00",0,0,0,0,365,,,,,,47266
24,0,0,0,0,877,UK,"2016-11-19 08:00:00",0,0,0,0,142476,,,,,,533
30,0,0,0,0,877,UK,"2016-11-19 14:00:00",0,0,0,0,365,,,,,,47266
60,0,0,0,0,877,NL,"2016-11-19 12:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,CH,"2016-11-19 22:00:00",0,0,0,0,365,,,,,,47266
390,0,0,0,0,877,NL,"2016-11-19 16:00:00",0,0,0,0,1899,,,,,,533
0,0,1,1,98,877,CN,"2016-11-19 18:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,57898f4bdb9e045a06000052,2962
42,0,0,0,0,877,UK,"2016-11-19 02:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,CH,"2016-11-19 20:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,JO,"2016-11-19 06:00:00",0,0,0,0,0,,,,,,123959
6,0,0,0,0,877,DK,"2016-11-19 04:00:00",0,0,0,0,142476,,,,,,533
0,0,1,1,98,877,RU,"2016-11-19 10:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,566f71063fc0263d5a00000e,2962
78,0,0,0,0,877,DE,"2016-11-19 07:00:00",0,0,0,0,365,,,,,,533
288,0,0,0,0,877,US,"2016-11-19 23:00:00",0,0,0,0,365,,,,,,533
144,0,0,0,0,877,CA,"2016-11-19 02:00:00",0,0,0,0,1899,,,,,,533
30,0,0,0,0,877,AT,"2016-11-19 23:00:00",0,0,0,0,365,,,,,,47266
180,0,0,0,0,877,US,"2016-11-19 18:00:00",0,0,0,0,142476,,,,,,533
42,0,0,0,0,877,AT,"2016-11-19 09:00:00",0,0,0,0,365,,,,,,533
156,0,0,0,0,877,DK,"2016-11-19 04:00:00",0,0,0,0,1899,,,,,,533
0,0,0,0,0,877,BR,"2016-11-19 06:00:00",0,0,0,0,0,,,,,,123959
48,0,0,0,0,877,NL,"2016-11-19 17:00:00",0,0,0,0,365,,,,,,533
216,0,0,0,0,877,AT,"2016-11-19 21:00:00",0,0,0,0,1899,,,,,,533
5,0,0,0,0,877,US,"2016-11-19 04:00:00",0,0,0,0,117876,{file_id},,{offer_id},{affiliate_id},,2962
30,0,0,0,0,877,NL,"2016-11-19 21:00:00",0,0,0,0,142476,,,,,,533
0,0,1,1,98,877,RU,"2016-11-19 16:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
30,0,0,0,0,877,AT,"2016-11-19 19:00:00",0,0,0,0,142476,,,,,,533
0,0,1,1,98,877,RU,"2016-11-19 13:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5432c0f02f64768173000111,2962
12,0,0,0,0,877,SE,"2016-11-19 19:00:00",0,0,0,0,142476,,,,,,533
26,0,0,0,0,877,AT,"2016-11-19 10:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,CA,"2016-11-19 00:00:00",0,0,0,0,365,,,,,,47266
0,0,1,1,98,877,RU,"2016-11-19 19:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
1,1,0,0,1783,877,US,"2016-11-19 21:00:00",0,0,0,0,181341,,,,[PID],,2962
1,0,0,0,0,877,US,"2016-11-19 12:00:00",0,0,0,0,11648,,,,,,2385
1,0,0,0,2019,877,US,"2016-11-19 02:00:00",0,0,0,0,200225,{file_id},,{offer_id},{affiliate_id},{aff_sub},2962
0,0,0,0,0,877,US,"2016-11-19 00:00:00",0,8,0,0,0,,,,,,114023
715,0,0,0,0,877,DE,"2016-11-19 09:00:00",0,0,0,0,1899,,,,,,533
294,0,0,0,0,877,UK,"2016-11-19 13:00:00",0,0,0,0,1899,,,,,,533
0,0,3,3,98,877,RU,"2016-11-19 01:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
144,0,0,0,0,877,CA,"2016-11-19 03:00:00",0,0,0,0,1899,,,,,,533
30,0,0,0,0,877,IT,"2016-11-19 03:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,AT,"2016-11-19 06:00:00",0,0,0,0,142476,,,,,,533
174,0,0,0,0,877,DK,"2016-11-19 19:00:00",0,0,0,0,1899,,,,,,533
0,0,1,1,98,877,CN,"2016-11-19 21:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,55d6e1db4a8a6ad14b0000c9,2962
18,0,0,0,0,877,SE,"2016-11-19 08:00:00",0,0,0,0,365,,,,,,533
1,1,0,0,214,877,KR,"2016-11-19 10:00:00",0,0,0,0,12738,,,14305,,,2962
48,0,0,0,0,877,DE,"2016-11-19 11:00:00",0,0,0,0,142476,,,,,,533
0,0,1,1,98,877,CN,"2016-11-19 03:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
0,0,1,1,98,877,RU,"2016-11-19 13:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,52a861166faa22fa48000009,2962
6,0,0,0,0,877,CH,"2016-11-19 23:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,AT,"2016-11-19 07:00:00",0,0,0,0,142476,,,,,,533
32,0,0,0,0,877,SE,"2016-11-19 10:00:00",0,0,0,0,365,,,,,,47266
24,0,0,0,0,877,CH,"2016-11-19 07:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,DK,"2016-11-19 18:00:00",0,0,0,0,142476,,,,,,533
0,0,1,1,98,877,FR,"2016-11-19 13:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5255b961b39f75841900000e,2962
30,0,0,0,0,877,UK,"2016-11-19 01:00:00",0,0,0,0,365,,,,,,47266
1,0,0,0,728,877,US,"2016-11-19 01:00:00",0,0,0,0,50384,,,{offer_id},{affiliate_id},,2962
12,0,0,0,0,877,IE,"2016-11-19 23:00:00",0,0,0,0,365,,,,,,533
0,0,0,0,0,877,MA,"2016-11-19 11:00:00",3,1,0,0,0,,,,,,2385
288,0,0,0,0,877,US,"2016-11-19 22:00:00",0,0,0,0,365,,,,,,533
1,1,0,0,962,877,US,"2016-11-19 22:00:00",0,0,0,0,69062,,,,,,2962
48,0,0,0,0,877,NL,"2016-11-19 18:00:00",0,0,0,0,365,,,,,,533
168,0,0,0,0,877,CA,"2016-11-19 21:00:00",0,0,0,0,1899,,,,,,533
30,0,0,0,0,877,SE,"2016-11-19 08:00:00",0,0,0,0,365,,,,,,47266
0,0,0,0,0,877,US,"2016-11-19 21:00:00",0,4,0,0,0,,,,,,113773
1,1,0,0,214,877,CA,"2016-11-19 22:00:00",0,0,0,0,12738,,,14305,,,2962
0,0,0,0,0,877,AU,"2016-11-19 19:00:00",2,0,0,0,0,,,,,,2969
18,0,0,0,0,877,SE,"2016-11-19 07:00:00",0,0,0,0,365,,,,,,533
78,0,0,0,0,877,DE,"2016-11-19 01:00:00",0,0,0,0,365,,,,,,533
108,0,0,0,0,877,DE,"2016-11-19 02:00:00",0,0,0,0,365,,,,,,47266
24,0,0,0,0,877,CH,"2016-11-19 21:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,CH,"2016-11-19 09:00:00",0,0,0,0,142476,,,,,,533
30,0,0,0,0,877,AT,"2016-11-19 13:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,870,877,US,"2016-11-19 05:00:00",1,1,0,0,65030,10440646,10440646,10440624,"TUNE, Inc.",,2962
6,0,0,0,0,877,DK,"2016-11-19 06:00:00",0,0,0,0,365,,,,,,47266
1,0,0,0,2023,877,US,"2016-11-19 04:00:00",0,0,0,0,202383,{file_id},,{offer_id},{affiliate_id},{aff_sub},2962
0,0,1,1,98,877,RU,"2016-11-19 22:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,52a861166faa22fa48000009,2962
79,0,0,0,0,877,DE,"2016-11-19 10:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,NL,"2016-11-19 12:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,IR,"2016-11-19 18:00:00",1,0,0,0,0,,,,,,123959
48,0,0,0,0,877,DE,"2016-11-19 10:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,US,"2016-11-19 21:00:00",0,12,0,0,0,,,,,,114023
30,0,0,0,0,877,UK,"2016-11-19 04:00:00",0,0,0,0,365,,,,,,47266
60,0,0,0,0,877,NL,"2016-11-19 04:00:00",0,0,0,0,365,,,,,,47266
18,0,0,0,0,877,DK,"2016-11-19 20:00:00",0,0,0,0,365,,,,,,533
78,0,0,0,0,877,DE,"2016-11-19 14:00:00",0,0,0,0,365,,,,,,533
1,1,0,0,962,877,US,"2016-11-19 22:00:00",0,0,0,0,69062,,,,{affiliate_id},,2962
0,0,0,0,0,877,CN,"2016-11-19 18:00:00",1,0,0,0,0,,,,,,2385
0,0,1,1,98,877,FR,"2016-11-19 10:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5255b961b39f75841900000e,2962
0,0,0,0,0,877,LA,"2016-11-19 03:00:00",3,0,0,0,0,,,,,,2962
18,0,0,0,0,877,CA,"2016-11-19 19:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,CH,"2016-11-19 12:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,US,"2016-11-19 10:00:00",0,0,0,0,0,,,,,,123959
0,0,0,0,0,877,IR,"2016-11-19 20:00:00",0,0,0,0,0,,,,,,123959
48,0,0,0,0,877,NL,"2016-11-19 01:00:00",0,0,0,0,365,,,,,,533
1,0,0,0,2473,877,US,"2016-11-19 05:00:00",0,0,0,0,338775,{file_id},,{offer_id},{affiliate_id},{aff_sub},2962
1,0,0,0,1700,877,US,"2016-11-19 22:00:00",0,0,0,0,174998,{file_id},,{offer_id},{affiliate_id},{source},2962
42,0,0,0,0,877,UK,"2016-11-19 05:00:00",0,0,0,0,365,,,,,,533
0,0,2,2,98,877,CN,"2016-11-19 16:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
174,0,0,0,0,877,US,"2016-11-19 02:00:00",0,0,0,0,142476,,,,,,533
270,0,0,0,0,877,US,"2016-11-19 02:00:00",0,0,0,0,365,,,,,,533
1892,0,0,0,0,877,US,"2016-11-19 12:00:00",0,0,0,0,1899,,,,,,533
0,0,6,4,98,877,RU,"2016-11-19 12:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
0,0,1,0,98,877,RU,"2016-11-19 00:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5767da97de4dacbc140000e7,2962
1,0,0,0,1899,877,US,"2016-11-19 13:00:00",0,0,0,0,191579,,,{offer_id},{affiliate_id},{aff_sub},2385
0,0,1,0,98,877,CN,"2016-11-19 09:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5255b9a777aa478519000008,2962
48,0,0,0,0,877,NL,"2016-11-19 12:00:00",0,0,0,0,365,,,,,,533
1,1,0,0,1783,877,US,"2016-11-19 04:00:00",0,0,0,0,181341,,,,[PID],,2962
48,0,0,0,0,877,DE,"2016-11-19 04:00:00",0,0,0,0,142476,,,,,,533
42,0,0,0,0,877,UK,"2016-11-19 12:00:00",0,0,0,0,365,,,,,,533
1823,0,0,0,0,877,US,"2016-11-19 07:00:00",0,0,0,0,1899,,,,,,533
1,1,0,0,870,877,US,"2016-11-19 14:00:00",1,1,0,0,65030,10440646,10440646,10440624,"TUNE, Inc.",,2962
1888,0,0,0,0,877,US,"2016-11-19 20:00:00",0,0,0,0,1899,,,,,,533
2,2,0,0,2414,877,US,"2016-11-19 08:00:00",0,0,0,0,334322,,,default,851882d1a2ad79e6_default,,2962
0,0,0,0,0,877,US,"2016-11-19 22:00:00",0,3,0,0,0,,,,,,113773
126,0,0,0,0,877,SE,"2016-11-19 15:00:00",0,0,0,0,1899,,,,,,533
726,0,0,0,0,877,DE,"2016-11-19 20:00:00",0,0,0,0,1899,,,,,,533
12,0,0,0,0,877,SE,"2016-11-19 18:00:00",0,0,0,0,142476,,,,,,533
1,1,0,0,1728,877,US,"2016-11-19 04:00:00",0,0,0,0,177480,{offer_id},,,{affiliate_id},{affiliate_id}{source},2962
0,0,1,1,98,877,CN,"2016-11-19 00:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5432c1667f34cd58410001b6,2962
0,0,1,1,98,877,RU,"2016-11-19 20:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5767da97de4dacbc140000e7,2962
216,0,0,0,0,877,AT,"2016-11-19 18:00:00",0,0,0,0,1899,,,,,,533
3,0,0,0,0,877,IT,"2016-11-19 10:00:00",0,0,0,0,142476,,,,,,533
2,2,0,0,2414,877,US,"2016-11-19 03:00:00",0,0,0,0,334322,,,default,851882d1a2ad79e6_default,,2962
1,1,0,0,644,877,US,"2016-11-19 02:00:00",0,0,0,0,43368,,,f1a554ca38403649,00339,,2385
0,0,1,1,98,877,RU,"2016-11-19 14:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,56353c365c3f16e82500000a,2962
36,0,0,0,0,877,SE,"2016-11-19 17:00:00",0,0,0,0,365,,,,,,47266
0,0,2,1,98,877,CN,"2016-11-19 05:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,56c2f0d357b53d280a000035,2962
60,0,0,0,0,877,NL,"2016-11-19 07:00:00",0,0,0,0,365,,,,,,47266
24,0,0,0,0,877,CH,"2016-11-19 13:00:00",0,0,0,0,365,,,,,,533
18,0,0,0,0,877,SE,"2016-11-19 00:00:00",0,0,0,0,365,,,,,,533
0,0,0,0,0,877,US,"2016-11-19 15:00:00",0,8,0,0,0,,,,,,114023
2,2,0,0,2414,877,US,"2016-11-19 17:00:00",0,0,0,0,334322,,,default,620a5d14ab25b7b0_default,,2962
6,0,0,0,0,877,IE,"2016-11-19 10:00:00",0,0,0,0,142476,,,,,,533
18,0,0,0,0,877,DK,"2016-11-19 15:00:00",0,0,0,0,365,,,,,,533
1,0,0,0,0,877,US,"2016-11-19 12:00:00",0,0,0,0,194757,{file_id},,{offer_id},{affiliate_id},,2385
0,0,0,0,0,877,US,"2016-11-19 03:00:00",0,8,0,0,0,,,,,,114023
30,0,0,0,0,877,AT,"2016-11-19 21:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,AT,"2016-11-19 01:00:00",0,0,0,0,142476,,,,,,533
180,0,0,0,0,877,US,"2016-11-19 19:00:00",0,0,0,0,142476,,,,,,533
1889,0,0,0,0,877,US,"2016-11-19 23:00:00",0,0,0,0,1899,,,,,,533
6,0,0,0,0,877,IT,"2016-11-19 00:00:00",0,0,0,0,142476,,,,,,533
90,0,0,0,0,877,IE,"2016-11-19 23:00:00",0,0,0,0,1899,,,,,,533
139,0,0,0,0,877,IT,"2016-11-19 01:00:00",0,0,0,0,1899,,,,,,533
108,0,0,0,0,877,DE,"2016-11-19 08:00:00",0,0,0,0,365,,,,,,47266
288,0,0,0,0,877,US,"2016-11-19 21:00:00",0,0,0,0,365,,,,,,533
18,0,0,0,0,877,CA,"2016-11-19 12:00:00",0,0,0,0,142476,,,,,,533
0,0,2,2,98,877,CN,"2016-11-19 02:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
6,0,0,0,0,877,IE,"2016-11-19 12:00:00",0,0,0,0,142476,,,,,,533
2,2,0,0,0,877,UK,"2016-11-19 02:00:00",0,0,0,0,21350,,,,,,122265
174,0,0,0,0,877,DK,"2016-11-19 11:00:00",0,0,0,0,1899,,,,,,533
12,0,0,0,0,877,SE,"2016-11-19 08:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,BR,"2016-11-19 19:00:00",1,0,0,0,0,,,,,,123959
30,0,0,0,0,877,UK,"2016-11-19 00:00:00",0,0,0,0,365,,,,,,47266
18,0,0,0,0,877,CA,"2016-11-19 03:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,UK,"2016-11-19 02:00:00",0,0,0,0,365,,,,,,47266
5,5,0,0,214,877,KR,"2016-11-19 02:00:00",0,0,0,0,12738,,,14305,,,2962
1,0,0,0,2432,877,SG,"2016-11-19 22:00:00",0,0,0,0,334999,,,,{aff_id},,2962
49,0,0,0,0,877,NL,"2016-11-19 10:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,CH,"2016-11-19 00:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,DK,"2016-11-19 17:00:00",0,0,0,0,142476,,,,,,533
78,0,0,0,0,877,DE,"2016-11-19 05:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,IT,"2016-11-19 04:00:00",0,0,0,0,365,,,,,,533
24,0,0,0,0,877,CH,"2016-11-19 20:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,CH,"2016-11-19 18:00:00",0,0,0,0,142476,,,,,,533
0,0,2,2,98,877,CN,"2016-11-19 01:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
18,0,0,0,0,877,CA,"2016-11-19 16:00:00",0,0,0,0,142476,,,,,,533
174,0,0,0,0,877,DK,"2016-11-19 22:00:00",0,0,0,0,1899,,,,,,533
1,0,0,0,2149,877,US,"2016-11-19 02:00:00",0,0,0,0,230593,,,{offer_id},{affiliate_id},{aff_sub},2962
714,0,0,0,0,877,DE,"2016-11-19 05:00:00",0,0,0,0,1899,,,,,,533
390,0,0,0,0,877,NL,"2016-11-19 13:00:00",0,0,0,0,1899,,,,,,533
174,0,0,0,0,877,DK,"2016-11-19 17:00:00",0,0,0,0,1899,,,,,,533
6,0,0,0,0,877,CA,"2016-11-19 20:00:00",0,0,0,0,365,,,,,,47266
337,0,0,0,0,877,US,"2016-11-19 04:00:00",0,0,0,0,365,,,,,,47266
0,0,2,0,98,877,CN,"2016-11-19 16:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5255b9a777aa478519000008,2962
18,0,0,0,0,877,CA,"2016-11-19 13:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,US,"2016-11-19 04:00:00",0,6,0,0,0,,,,,,114023
1890,0,0,0,0,877,US,"2016-11-19 21:00:00",0,0,0,0,1899,,,,,,533
0,0,2,1,98,877,CN,"2016-11-19 17:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,56c2f0d357b53d280a000035,2962
6,0,0,0,0,877,IT,"2016-11-19 08:00:00",0,0,0,0,142476,,,,,,533
2,2,0,0,2414,877,US,"2016-11-19 15:00:00",0,0,0,0,334322,,,default,620a5d14ab25b7b0_default,,2962
0,0,0,0,0,877,KR,"2016-11-19 05:00:00",0,0,0,0,0,,,,,,123959
156,0,0,0,0,877,DK,"2016-11-19 06:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,CA,"2016-11-19 15:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,DE,"2016-11-19 11:00:00",1,0,0,0,0,,,,,,2385
0,0,1,0,98,877,RU,"2016-11-19 01:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,52a861166faa22fa48000009,2962
138,0,0,0,0,877,IT,"2016-11-19 00:00:00",0,0,0,0,1899,,,,,,533
48,0,0,0,0,877,DE,"2016-11-19 08:00:00",0,0,0,0,142476,,,,,,533
